route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,scheduled_trip_id,trip_short_name,wheelchair_accessible,bikes_allowed
1,5-169,2959630_0175,1 Tech Ridge Park & Ride NB,1,1007,5,2959630,Tech Ridge Park & Ride,1,1
1,5-169,2959631_0176,1 Tech Ridge Park & Ride NB,1,1008,5,2959631,Tech Ridge Park & Ride,1,1
1,5-169,2959632_0177,1 Tech Ridge Park & Ride NB,1,1004,5,2959632,Tech Ridge Park & Ride,1,1
1,5-169,2959633_0178,1 Tech Ridge Park & Ride NB,1,1090,5,2959633,Tech Ridge Park & Ride,1,1
1,5-169,2959634_0179,1 Tech Ridge Park & Ride NB,1,1006,5,2959634,Tech Ridge Park & Ride,1,1
1,5-169,2959635_0180,1 Tech Ridge Park & Ride NB,1,1001,5,2959635,Tech Ridge Park & Ride,1,1
1,5-169,2959636_0181,1 Tech Ridge Park & Ride NB,1,1009,5,2959636,Tech Ridge Park & Ride,1,1
1,5-169,2959617_0182,1 Tech Ridge Park & Ride NB,1,1003,5,2959617,Tech Ridge Park & Ride,1,1
1,5-169,2959616_0183,1 Tech Ridge Park & Ride NB,1,1005,5,2959616,Tech Ridge Park & Ride,1,1
1,5-169,2959615_0184,1 Tech Ridge Park & Ride NB,1,1004,5,2959615,Tech Ridge Park & Ride,1,1
1,5-169,2959614_0185,1 Tech Ridge Park & Ride NB,1,1090,5,2959614,Tech Ridge Park & Ride,1,1
1,5-169,2959613_0186,1 Tech Ridge Park & Ride NB,1,1006,5,2959613,Tech Ridge Park & Ride,1,1
1,5-169,2959612_0187,1 Tech Ridge Park & Ride NB,1,1001,5,2959612,Tech Ridge Park & Ride,1,1
1,5-169,2959610_0188,1 Tech Ridge Park & Ride NB,1,1009,5,2959610,Tech Ridge Park & Ride,1,1
1,5-169,2959609_0189,1 Tech Ridge Park & Ride NB,1,1003,5,2959609,Tech Ridge Park & Ride,1,1
1,5-169,2959608_0190,1 Tech Ridge Park & Ride NB,1,1005,5,2959608,Tech Ridge Park & Ride,1,1
1,6-169,2959677_0191,1 Tech Ridge Park & Ride NB,1,1001,6,2959677,Tech Ridge Park & Ride,1,1
1,6-169,2959678_0192,1 Tech Ridge Park & Ride NB,1,1003,6,2959678,Tech Ridge Park & Ride,1,1
1,6-169,2959679_0193,1 Tech Ridge Park & Ride NB,1,1005,6,2959679,Tech Ridge Park & Ride,1,1
1,6-169,2959680_0194,1 Tech Ridge Park & Ride NB,1,1006,6,2959680,Tech Ridge Park & Ride,1,1
1,6-169,2959681_0195,1 Tech Ridge Park & Ride NB,1,1008,6,2959681,Tech Ridge Park & Ride,1,1
1,6-169,2959682_0196,1 Tech Ridge Park & Ride NB,1,1002,6,2959682,Tech Ridge Park & Ride,1,1
1,6-169,2959683_0197,1 Tech Ridge Park & Ride NB,1,1004,6,2959683,Tech Ridge Park & Ride,1,1
1,6-169,2959684_0198,1 Tech Ridge Park & Ride NB,1,1007,6,2959684,Tech Ridge Park & Ride,1,1
1,6-169,2959685_0199,1 Tech Ridge Park & Ride NB,1,1001,6,2959685,Tech Ridge Park & Ride,1,1
1,6-169,2959686_0200,1 Tech Ridge Park & Ride NB,1,1003,6,2959686,Tech Ridge Park & Ride,1,1
1,6-169,2959687_0201,1 Tech Ridge Park & Ride NB,1,1005,6,2959687,Tech Ridge Park & Ride,1,1
1,6-169,2959688_0202,1 Tech Ridge Park & Ride NB,1,1006,6,2959688,Tech Ridge Park & Ride,1,1
1,6-169,2959689_0203,1 Tech Ridge Park & Ride NB,1,1008,6,2959689,Tech Ridge Park & Ride,1,1
1,6-169,2959690_0204,1 Tech Ridge Park & Ride NB,1,1002,6,2959690,Tech Ridge Park & Ride,1,1
1,6-169,2959691_0205,1 Tech Ridge Park & Ride NB,1,1004,6,2959691,Tech Ridge Park & Ride,1,1
1,6-169,2959692_0206,1 Tech Ridge Park & Ride NB,1,1007,6,2959692,Tech Ridge Park & Ride,1,1
1,6-169,2959693_0207,1 Tech Ridge Park & Ride NB,1,1001,6,2959693,Tech Ridge Park & Ride,1,1
1,6-169,2959694_0208,1 Tech Ridge Park & Ride NB,1,1003,6,2959694,Tech Ridge Park & Ride,1,1
1,6-169,2959695_0209,1 Tech Ridge Park & Ride NB,1,1005,6,2959695,Tech Ridge Park & Ride,1,1
1,6-169,2959696_0210,1 Tech Ridge Park & Ride NB,1,1006,6,2959696,Tech Ridge Park & Ride,1,1
1,6-169,2959697_0211,1 Tech Ridge Park & Ride NB,1,1008,6,2959697,Tech Ridge Park & Ride,1,1
1,6-169,2959698_0212,1 Tech Ridge Park & Ride NB,1,1002,6,2959698,Tech Ridge Park & Ride,1,1
1,6-169,2959699_0213,1 Tech Ridge Park & Ride NB,1,1004,6,2959699,Tech Ridge Park & Ride,1,1
1,6-169,2959700_0214,1 Tech Ridge Park & Ride NB,1,1007,6,2959700,Tech Ridge Park & Ride,1,1
1,6-169,2959701_0215,1 Tech Ridge Park & Ride NB,1,1001,6,2959701,Tech Ridge Park & Ride,1,1
1,6-169,2959702_0216,1 Tech Ridge Park & Ride NB,1,1003,6,2959702,Tech Ridge Park & Ride,1,1
1,6-169,2959703_0217,1 Tech Ridge Park & Ride NB,1,1005,6,2959703,Tech Ridge Park & Ride,1,1
1,6-169,2959704_0218,1 Tech Ridge Park & Ride NB,1,1006,6,2959704,Tech Ridge Park & Ride,1,1
1,6-169,2959705_0219,1 Tech Ridge Park & Ride NB,1,1008,6,2959705,Tech Ridge Park & Ride,1,1
1,6-169,2959706_0220,1 Tech Ridge Park & Ride NB,1,1002,6,2959706,Tech Ridge Park & Ride,1,1
1,6-169,2959707_0221,1 Tech Ridge Park & Ride NB,1,1004,6,2959707,Tech Ridge Park & Ride,1,1
1,6-169,2959708_0222,1 Tech Ridge Park & Ride NB,1,1007,6,2959708,Tech Ridge Park & Ride,1,1
1,6-169,2959709_0223,1 Tech Ridge Park & Ride NB,1,1001,6,2959709,Tech Ridge Park & Ride,1,1
1,6-169,2959710_0224,1 Tech Ridge Park & Ride NB,1,1003,6,2959710,Tech Ridge Park & Ride,1,1
1,6-169,2959711_0225,1 Tech Ridge Park & Ride NB,1,1005,6,2959711,Tech Ridge Park & Ride,1,1
1,6-169,2959712_0226,1 Tech Ridge Park & Ride NB,1,1006,6,2959712,Tech Ridge Park & Ride,1,1
1,6-169,2959713_0227,1 Tech Ridge Park & Ride NB,1,1008,6,2959713,Tech Ridge Park & Ride,1,1
1,7-169,2959677_0228,1 Tech Ridge Park & Ride NB,1,1001,7,2959677,Tech Ridge Park & Ride,1,1
