route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,scheduled_trip_id,trip_short_name,wheelchair_accessible,bikes_allowed
1,2-157,2726201_0043,1 Tech Ridge Park & Ride NB,1,1008-2-157,2,2726201,Tech Ridge Park & Ride,1,1
1,2-157,2726202_0044,1 Tech Ridge Park & Ride NB,1,1002-2-157,2,2726202,Tech Ridge Park & Ride,1,1
1,2-157,2726203_0045,1 Tech Ridge Park & Ride NB,1,1004-2-157,2,2726203,Tech Ridge Park & Ride,1,1
1,2-157,2726204_0046,1 Tech Ridge Park & Ride NB,1,1007-2-157,2,2726204,Tech Ridge Park & Ride,1,1
1,2-157,2726205_0047,1 Tech Ridge Park & Ride NB,1,1001-2-157,2,2726205,Tech Ridge Park & Ride,1,1
1,2-157,2726206_0048,1 Tech Ridge Park & Ride NB,1,1003-2-157,2,2726206,Tech Ridge Park & Ride,1,1
1,2-157,2726207_0049,1 Tech Ridge Park & Ride NB,1,1005-2-157,2,2726207,Tech Ridge Park & Ride,1,1
1,2-157,2726208_0050,1 Tech Ridge Park & Ride NB,1,1006-2-157,2,2726208,Tech Ridge Park & Ride,1,1
1,2-157,2726209_0051,1 Tech Ridge Park & Ride NB,1,1008-2-157,2,2726209,Tech Ridge Park & Ride,1,1
1,2-157,2726210_0052,1 Tech Ridge Park & Ride NB,1,1002-2-157,2,2726210,Tech Ridge Park & Ride,1,1
1,2-157,2726211_0053,1 Tech Ridge Park & Ride NB,1,1004-2-157,2,2726211,Tech Ridge Park & Ride,1,1
1,2-157,2726212_0054,1 Tech Ridge Park & Ride NB,1,1007-2-157,2,2726212,Tech Ridge Park & Ride,1,1
1,2-157,2726213_0055,1 Tech Ridge Park & Ride NB,1,1001-2-157,2,2726213,Tech Ridge Park & Ride,1,1
1,2-157,2726214_0056,1 Tech Ridge Park & Ride NB,1,1003-2-157,2,2726214,Tech Ridge Park & Ride,1,1
1,2-157,2726215_0057,1 Tech Ridge Park & Ride NB,1,1005-2-157,2,2726215,Tech Ridge Park & Ride,1,1
1,2-157,2726216_0058,1 Tech Ridge Park & Ride NB,1,1006-2-157,2,2726216,Tech Ridge Park & Ride,1,1
1,2-157,2726217_0059,1 Tech Ridge Park & Ride NB,1,1008-2-157,2,2726217,Tech Ridge Park & Ride,1,1
1,2-157,2726218_0060,1 Tech Ridge Park & Ride NB,1,1002-2-157,2,2726218,Tech Ridge Park & Ride,1,1
1,2-157,2726219_0061,1 Tech Ridge Park & Ride NB,1,1004-2-157,2,2726219,Tech Ridge Park & Ride,1,1
1,2-157,2726220_0062,1 Tech Ridge Park & Ride NB,1,1007-2-157,2,2726220,Tech Ridge Park & Ride,1,1
1,2-157,2726221_0063,1 Tech Ridge Park & Ride NB,1,1001-2-157,2,2726221,Tech Ridge Park & Ride,1,1
